user_id,simple_status,sent_at,received_at,complete_at,ur_at,ur2_at,interview_at,decision_at,result,lsat,softs,urm,non_trad,gpa,years_out,is_military,is_character_and_fitness_issues,school_name,cycle,decision,color,marker,splits
41953,Accepted,2017-11-07,2017-11-09,2017-11-21,,,,2017-12-12,Accepted,175.0,T4,False,False,4.0,1.0,,,University of Michigan,18,A,green,triangle-ne,green
41953,Accepted,2017-11-07,2017-11-08,2017-11-14,,,2017-12-07,2018-02-21,Accepted,175.0,T4,False,False,4.0,1.0,,,Harvard University,18,A,green,triangle-ne,green
41953,Accepted,2017-11-11,2017-11-13,2017-11-17,2017-12-07,2018-01-16,2018-01-12,2018-02-15,Accepted,175.0,T4,False,False,4.0,1.0,,,University of Chicago,18,A,green,triangle-ne,green
41953,Accepted,2017-11-08,2017-11-09,2017-11-13,,,,2017-11-29,Accepted,175.0,T4,False,False,4.0,1.0,,,University of California—Berkeley,18,A,green,triangle-ne,green
41953,Accepted,2017-11-08,2017-11-09,2017-11-13,2017-11-13,2017-12-31,,2018-01-09,Accepted,175.0,T4,False,False,4.0,1.0,,,New York University,18,A,green,triangle-ne,green
41959,Rejected,2018-02-01,,2018-02-16,,,,2018-04-02,Rejected,164.0,,False,False,3.5,,,,University of Pennsylvania,18,R,red,triangle-ne,red
41959,Rejected,2018-01-29,,2018-02-02,,,,2018-04-03,Rejected,164.0,,False,False,3.5,,,,Yale University,18,R,red,triangle-ne,red
41959,"WL, Rejected",2018-01-24,,2018-02-20,,,,2018-03-02,"WL, Rejected",164.0,,False,False,3.5,,,,University of Michigan,18,WL,orange,triangle-ne,orange
41959,Rejected,2018-02-18,,2018-02-19,,,,2018-03-28,Rejected,164.0,,False,False,3.5,,,,University of Virginia,18,R,red,triangle-ne,red
41959,Rejected,2018-01-24,,2018-02-23,,,,2018-04-06,Rejected,164.0,,False,False,3.5,,,,University of Chicago,18,R,red,triangle-ne,red
41959,Rejected,2018-02-14,,2018-02-15,,,,2018-04-10,Rejected,164.0,,False,False,3.5,,,,Northwestern University,18,R,red,triangle-ne,red
41968,Accepted,2017-10-26,2017-10-27,2017-11-02,,,,2018-01-31,Accepted,173.0,,False,False,3.8,0.0,,,Columbia University,18,A,green,triangle-ne,green
41968,Waitlisted,2017-11-04,2017-11-06,2017-11-06,,,,2018-04-02,Waitlisted,173.0,,False,False,3.8,0.0,,,University of Virginia,18,WL,orange,triangle-ne,orange
41968,Waitlisted,2017-10-14,2017-10-16,2017-10-23,,,,2018-03-26,Waitlisted,173.0,,False,False,3.8,0.0,,,Harvard University,18,WL,orange,triangle-ne,orange
41968,Accepted,2017-10-14,2017-10-16,2017-10-17,,,,2018-01-18,Accepted,173.0,,False,False,3.8,0.0,,,University of Chicago,18,A,green,triangle-ne,green
41968,Accepted,2017-10-14,2017-10-15,2017-10-16,,,,2017-12-13,Accepted,173.0,,False,False,3.8,0.0,,,New York University,18,A,green,triangle-ne,green
41968,Accepted,2017-10-14,2017-10-16,2017-10-26,,,,2017-12-02,Accepted,173.0,,False,False,3.8,0.0,,,University of Michigan,18,A,green,triangle-ne,green
41969,Waitlisted,2018-02-01,,,,,,2018-04-06,Waitlisted,169.0,,False,False,3.5,1.0,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange
41969,Rejected,2018-02-01,,2018-02-15,,,,2018-04-06,Rejected,169.0,,False,False,3.5,1.0,,,University of Chicago,18,R,red,triangle-ne,red
41969,Waitlisted,2018-02-01,,,,,,2018-04-05,Waitlisted,169.0,,False,False,3.5,1.0,,,University of Michigan,18,WL,orange,triangle-ne,orange
41969,Waitlisted,2018-02-01,,,,,,2018-04-02,Waitlisted,169.0,,False,False,3.5,1.0,,,University of Virginia,18,WL,orange,triangle-ne,orange
41976,Waitlisted,2017-11-26,,,,,,2018-03-09,Waitlisted,179.0,,False,False,3.59,3.0,,,University of Chicago,18,WL,orange,triangle-ne,blue
41976,Accepted,2017-11-26,,,,,,2018-01-23,Accepted,179.0,,False,False,3.59,3.0,,,Columbia University,18,A,green,triangle-ne,blue
41976,Waitlisted,2017-12-09,,,,,,2018-03-09,Waitlisted,179.0,,False,False,3.59,3.0,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange
41976,Rejected,2017-12-31,,,,,,2018-03-07,Rejected,179.0,,False,False,3.59,3.0,,,Stanford University,18,R,red,triangle-ne,blue
41976,Rejected,2017-11-26,,,,,,2018-03-26,Rejected,179.0,,False,False,3.59,3.0,,,Harvard University,18,R,red,triangle-ne,blue
41976,Accepted,2017-11-26,,,,,,2018-01-18,Accepted,179.0,,False,False,3.59,3.0,,,New York University,18,A,green,triangle-ne,blue
41976,Accepted,2017-12-09,,,,,,2018-01-29,Accepted,179.0,,False,False,3.59,3.0,,,University of Virginia,18,A,green,triangle-ne,green
41977,Rejected,2017-12-17,2017-12-18,2018-01-10,,,,2018-03-08,Rejected,172.0,,False,False,3.65,1.0,,,Harvard University,18,R,red,triangle-ne,red
41977,Waitlisted,2017-12-17,2017-12-18,2017-12-18,,,,2018-03-22,Waitlisted,172.0,,False,False,3.65,1.0,,,University of Virginia,18,WL,orange,triangle-ne,orange
41977,Waitlisted,2017-12-16,2017-12-18,2017-12-20,,,,2018-03-09,Waitlisted,172.0,,False,False,3.65,1.0,,,University of Chicago,18,WL,orange,triangle-ne,orange
41977,Accepted,2018-02-11,2018-02-12,2018-02-16,,,,2018-03-27,Accepted,172.0,,False,False,3.65,1.0,,,University of Michigan,18,A,green,triangle-ne,green
41977,Waitlisted,2017-12-17,2017-12-18,2017-12-20,,,,2018-03-15,Waitlisted,172.0,,False,False,3.65,1.0,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange
41977,Accepted,2017-12-22,2017-12-23,2018-01-08,,,,2018-04-05,Accepted,172.0,,False,False,3.65,1.0,,,New York University,18,A,green,triangle-ne,green
41977,Waitlisted,2018-01-05,2018-01-06,2018-01-08,,,,2018-04-16,Waitlisted,172.0,,False,False,3.65,1.0,,,Northwestern University,18,WL,orange,triangle-ne,orange
41977,Waitlisted,2017-12-22,2017-12-22,2018-01-09,,,,2018-04-18,Waitlisted,172.0,,False,False,3.65,1.0,,,Columbia University,18,WL,orange,triangle-ne,orange
41977,Rejected,2017-12-16,2017-12-17,2017-12-18,,,,2018-02-02,Rejected,172.0,,False,False,3.65,1.0,,,University of California—Berkeley,18,R,red,triangle-ne,red
41991,Rejected,2018-02-01,2018-02-05,,,,,2018-02-28,Rejected,170.0,,False,True,2.51,5.0,,,Northwestern University,18,R,red,triangle-ne,red
41991,Rejected,2018-02-01,2018-02-02,2018-03-05,,,,2018-04-03,Rejected,170.0,,False,True,2.51,5.0,,,Columbia University,18,R,red,triangle-ne,red
41991,Rejected,2018-01-31,2018-02-01,,,,,2018-03-29,Rejected,170.0,,False,True,2.51,5.0,,,University of California—Berkeley,18,R,red,triangle-ne,red
41996,Rejected,2018-01-31,2018-02-01,2018-02-16,,,,2018-04-02,Rejected,162.0,,False,False,3.72,1.0,,,University of Pennsylvania,18,R,red,triangle-ne,red
41997,Rejected,2017-10-29,,,,,,2018-03-26,Rejected,167.0,,False,False,3.99,0.0,,,Harvard University,18,R,red,triangle-ne,black
41997,Waitlisted,2017-10-29,,,,,,2017-12-14,Waitlisted,167.0,,False,False,3.99,0.0,,,University of California—Berkeley,18,WL,orange,triangle-ne,orange
41997,Waitlisted,2017-10-30,,,,,,2018-02-16,Waitlisted,167.0,,False,False,3.99,0.0,,,University of Michigan,18,WL,orange,triangle-ne,orange
41997,Accepted,2017-10-24,,,,,,2017-11-17,Accepted,167.0,,False,False,3.99,0.0,,,University of Virginia,18,A,green,triangle-ne,green
41997,Waitlisted,2017-10-30,,,,,,2018-02-06,Waitlisted,167.0,,False,False,3.99,0.0,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange
41997,Accepted,2017-10-31,,,,,,2018-04-04,Accepted,167.0,,False,False,3.99,0.0,,,New York University,18,A,green,triangle-ne,green
41997,Rejected,2017-10-29,,,,,,2018-01-30,Rejected,167.0,,False,False,3.99,0.0,,,Stanford University,18,R,red,triangle-ne,black
41997,Waitlisted,2017-11-17,,,,,,2018-02-07,Waitlisted,167.0,,False,False,3.99,0.0,,,Columbia University,18,WL,orange,triangle-ne,black
41997,Waitlisted,2017-10-29,,,,,,2018-01-18,Waitlisted,167.0,,False,False,3.99,0.0,,,University of Chicago,18,WL,orange,triangle-ne,orange
42002,Waitlisted,2017-12-16,2017-12-17,,,,,2018-04-26,Waitlisted,164.0,,False,True,3.9,5.0,,,New York University,18,WL,orange,triangle-ne,orange
42002,Rejected,2017-12-30,2018-01-04,2018-02-14,,,,2018-03-15,Rejected,164.0,,False,True,3.9,5.0,,,Stanford University,18,R,red,triangle-ne,red
42002,Waitlisted,2017-12-26,2017-12-26,2018-01-18,,,,2018-03-16,Waitlisted,164.0,,False,True,3.9,5.0,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange
42002,Waitlisted,2017-12-22,2017-12-25,2018-01-02,,,,2018-03-26,Waitlisted,164.0,,False,True,3.9,5.0,,,Harvard University,18,WL,orange,triangle-ne,orange
42002,Waitlisted,2018-01-18,2018-01-19,2018-02-05,,,,2018-05-01,Waitlisted,164.0,,False,True,3.9,5.0,,,Northwestern University,18,WL,orange,triangle-ne,orange
42002,Waitlisted,2018-01-16,2018-01-16,2018-01-17,,,,2018-04-02,Waitlisted,164.0,,False,True,3.9,5.0,,,University of Virginia,18,WL,orange,triangle-ne,orange
42002,Waitlisted,2017-12-21,2017-12-21,2017-12-29,,,,2018-03-09,Waitlisted,164.0,,False,True,3.9,5.0,,,University of Chicago,18,WL,orange,triangle-ne,orange
42002,Rejected,2018-01-31,2018-02-01,2018-02-03,,,,2018-04-24,Rejected,164.0,,False,True,3.9,5.0,,,Yale University,18,R,red,triangle-ne,red
42002,Waitlisted,2017-12-21,2017-12-21,2018-01-04,,,,2018-02-07,Waitlisted,164.0,,False,True,3.9,5.0,,,Columbia University,18,WL,orange,triangle-ne,orange
42002,Accepted,2017-12-15,2017-12-16,2018-01-03,,,,2018-02-05,Accepted,164.0,,False,True,3.9,5.0,,,University of California—Berkeley,18,A,green,triangle-ne,green
42002,Waitlisted,2018-01-24,2018-01-26,2018-01-26,,,,2018-03-22,Waitlisted,164.0,,False,True,3.9,5.0,,,University of Michigan,18,WL,orange,triangle-ne,orange
42004,Rejected,2017-10-19,2017-10-23,,,,,2018-02-20,Rejected,166.0,,False,False,3.5,3.0,,,Northwestern University,18,R,red,triangle-ne,red
42010,Accepted,2017-10-14,2017-10-16,2017-10-26,,,,2017-12-02,Accepted,168.0,,False,False,3.85,0.0,,,University of Michigan,18,A,green,triangle-ne,green
42010,Waitlisted,2017-10-13,2017-10-16,2017-10-16,,,,2018-03-28,Waitlisted,168.0,,False,False,3.85,0.0,,,University of Virginia,18,WL,orange,triangle-ne,orange
42014,Rejected,2018-01-10,2018-01-11,2018-01-21,,,,2018-02-20,Rejected,161.0,,True,False,3.9,0.0,,,University of California—Berkeley,18,R,red,triangle-ne,red
42014,Rejected,2018-02-07,2018-02-08,2018-02-09,,,,2018-04-05,Rejected,161.0,,True,False,3.9,0.0,,,University of Michigan,18,R,red,triangle-ne,black
42014,Waitlisted,2018-01-10,2018-01-11,2018-02-01,,,,2018-03-12,Waitlisted,161.0,,True,False,3.9,0.0,,,Columbia University,18,WL,orange,triangle-ne,orange
42014,Waitlisted,2018-01-08,2018-01-09,2018-02-02,,,,2018-04-02,Waitlisted,161.0,,True,False,3.9,0.0,,,University of Virginia,18,WL,orange,triangle-ne,orange
42015,Rejected,2018-02-02,2018-02-02,2018-02-16,,,,2018-04-02,Rejected,161.0,,False,False,3.74,1.0,,,University of Pennsylvania,18,R,red,triangle-ne,red
42015,Rejected,2018-02-07,,,,,,2018-03-05,Rejected,161.0,,False,False,3.74,1.0,,,New York University,18,R,red,triangle-ne,red
42019,Rejected,2018-01-27,,2018-01-29,,,,2018-03-29,Rejected,171.0,,False,False,3.69,3.0,,,University of California—Berkeley,18,R,red,triangle-ne,red
42019,Waitlisted,2018-01-24,,2018-02-08,,,,2018-04-06,Waitlisted,171.0,,False,False,3.69,3.0,,,University of Chicago,18,WL,orange,triangle-ne,orange
42019,Waitlisted,2018-01-28,,2018-02-06,,,,2018-04-25,Waitlisted,171.0,,False,False,3.69,3.0,,,New York University,18,WL,orange,triangle-ne,orange
42019,Waitlisted,2018-02-04,,2018-02-05,,,,2018-04-02,Waitlisted,171.0,,False,False,3.69,3.0,,,University of Virginia,18,WL,orange,triangle-ne,orange
42019,Rejected,2018-01-24,2018-01-31,2018-01-31,,,,2018-03-26,Rejected,171.0,,False,False,3.69,3.0,,,Harvard University,18,R,red,triangle-ne,red
42019,Accepted,2018-01-25,2018-01-25,2018-02-19,,,,2018-03-02,Accepted,171.0,,False,False,3.69,3.0,,,University of Michigan,18,A,green,triangle-ne,green
42020,Accepted,2017-11-13,,2017-11-29,,,,2018-01-23,Accepted,176.0,,False,False,3.95,,,,Harvard University,18,A,green,triangle-ne,green
42020,Accepted,2017-11-13,,2017-11-13,,,,2018-01-09,Accepted,176.0,,False,False,3.95,,,,New York University,18,A,green,triangle-ne,green
42020,Accepted,2017-11-13,,2017-11-21,,,,2018-01-10,Accepted,176.0,,False,False,3.95,,,,University of Pennsylvania,18,A,green,triangle-ne,green
42020,Accepted,2017-11-13,,2017-11-20,,,,2018-02-15,Accepted,176.0,,False,False,3.95,,,,University of Chicago,18,A,green,triangle-ne,green
42020,Accepted,2017-11-07,,2017-11-13,,,,2018-01-25,Accepted,176.0,,False,False,3.95,,,,Stanford University,18,A,green,triangle-ne,green
42020,Accepted,2017-11-13,,2017-11-27,,,,2018-01-19,Accepted,176.0,,False,False,3.95,,,,Columbia University,18,A,green,triangle-ne,green
42020,Accepted,2017-11-13,,2017-11-14,,,,2018-01-02,Accepted,176.0,,False,False,3.95,,,,University of California—Berkeley,18,A,green,triangle-ne,green
42020,Accepted,2017-11-13,,2017-11-17,,,,2018-03-07,Accepted,176.0,,False,False,3.95,,,,Yale University,18,A,green,triangle-ne,green
42023,Waitlisted,2018-02-19,2018-02-19,2018-02-19,,,,2018-04-02,Waitlisted,169.0,,False,False,4.15,0.0,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange
42023,Rejected,2018-01-26,2018-01-26,2018-01-26,,,,2018-03-26,Rejected,169.0,,False,False,4.15,0.0,,,Harvard University,18,R,red,triangle-ne,black
42023,Accepted,2018-01-26,2018-01-26,2018-01-26,,,,2018-03-12,Accepted,169.0,,False,False,4.15,0.0,,,Northwestern University,18,A,green,triangle-ne,green
42023,Waitlisted,2018-02-19,2018-02-19,2018-02-19,,,,2018-04-30,Waitlisted,169.0,,False,False,4.15,0.0,,,University of Chicago,18,WL,orange,triangle-ne,orange
42023,Waitlisted,2018-01-26,2018-01-26,2018-01-26,,,,2018-03-12,Waitlisted,169.0,,False,False,4.15,0.0,,,Columbia University,18,WL,orange,triangle-ne,orange
42023,Rejected,2018-01-27,2018-01-27,2018-01-27,,,,2018-04-17,Rejected,169.0,,False,False,4.15,0.0,,,University of California—Berkeley,18,R,red,triangle-ne,red
42023,Accepted,2018-01-26,2018-01-26,2018-01-26,,,,2018-03-14,Accepted,169.0,,False,False,4.15,0.0,,,New York University,18,A,green,triangle-ne,green
42023,Rejected,2018-02-19,2018-02-19,2018-02-19,,,,2018-04-24,Rejected,169.0,,False,False,4.15,0.0,,,Yale University,18,R,red,triangle-ne,black
42026,Accepted,2018-02-15,2018-02-16,2018-02-16,,,,2018-04-11,Accepted,168.0,,True,False,3.6,0.0,,,New York University,18,A,green,triangle-ne,green
42026,Waitlisted,2017-11-29,2017-11-30,2017-11-30,,,,2017-12-20,Waitlisted,168.0,,True,False,3.6,0.0,,,University of Chicago,18,WL,orange,triangle-ne,orange
42026,Rejected,2018-02-01,2018-02-01,2018-02-07,,,,2018-03-29,Rejected,168.0,,True,False,3.6,0.0,,,University of California—Berkeley,18,R,red,triangle-ne,red
42026,Waitlisted,2018-02-15,2018-02-16,2018-03-23,,,,2018-04-05,Waitlisted,168.0,,True,False,3.6,0.0,,,University of Michigan,18,WL,orange,triangle-ne,orange
42026,Waitlisted,2018-02-05,2018-02-05,2018-02-06,,,,2018-03-12,Waitlisted,168.0,,True,False,3.6,0.0,,,Northwestern University,18,WL,orange,triangle-ne,orange
42027,Waitlisted,2017-09-12,2017-09-14,,,,,2018-02-09,Waitlisted,167.0,,False,True,3.6,5.0,,,Northwestern University,18,WL,orange,triangle-ne,orange
42027,Accepted,2017-09-12,2017-09-13,2017-09-14,,,,2018-01-18,Accepted,167.0,,False,True,3.6,5.0,,,University of Chicago,18,A,green,triangle-ne,green
42027,Accepted,2017-09-15,2017-09-17,2017-09-17,,,,2018-03-26,Accepted,167.0,,False,True,3.6,5.0,,,Harvard University,18,A,green,triangle-ne,green
42027,Accepted,2017-09-12,2017-09-13,2017-09-20,,,,2017-11-14,Accepted,167.0,,False,True,3.6,5.0,,,New York University,18,A,green,triangle-ne,green
42027,Accepted,2017-09-12,2017-09-13,2017-10-11,,,,2017-11-21,Accepted,167.0,,False,True,3.6,5.0,,,University of Michigan,18,A,green,triangle-ne,green
42027,Accepted,2017-09-14,2017-09-14,2017-10-03,,,,2017-12-04,Accepted,167.0,,False,True,3.6,5.0,,,University of California—Berkeley,18,A,green,triangle-ne,green
42027,Accepted,2017-09-12,,2017-09-21,,,,2018-01-24,Accepted,167.0,,False,True,3.6,5.0,,,Columbia University,18,A,green,triangle-ne,green
42027,Waitlisted,2017-09-14,,2017-09-14,,,,2018-01-22,Waitlisted,167.0,,False,True,3.6,5.0,,,University of Virginia,18,WL,orange,triangle-ne,orange
42027,Waitlisted,2017-09-12,2017-09-12,2017-09-19,,,,2018-01-23,Waitlisted,167.0,,False,True,3.6,5.0,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange
42029,Accepted,2017-10-30,2017-10-30,,,,,2018-04-11,Accepted,179.0,,False,False,3.9,3.0,,,Columbia University,18,A,green,triangle-ne,green
42029,Rejected,2017-10-24,2017-10-25,,,,,2018-03-07,Rejected,179.0,,False,False,3.9,3.0,,,Harvard University,18,R,red,triangle-ne,red
42029,Accepted,2017-11-12,2017-11-12,2017-11-13,,,,2017-12-07,Accepted,179.0,,False,False,3.9,3.0,,,University of Virginia,18,A,green,triangle-ne,green
42029,Accepted,2017-10-30,2017-10-30,,,,,2017-11-29,Accepted,179.0,,False,False,3.9,3.0,,,New York University,18,A,green,triangle-ne,green
42029,Accepted,2017-10-30,2017-10-30,,,,,2018-02-15,Accepted,179.0,,False,False,3.9,3.0,,,University of Chicago,18,A,green,triangle-ne,green
42029,Accepted,2017-10-30,2017-10-30,,,,,2017-12-20,Accepted,179.0,,False,False,3.9,3.0,,,Northwestern University,18,A,green,triangle-ne,green
42038,Accepted,2017-12-04,2017-12-05,2017-12-18,,,,2018-02-21,Accepted,175.0,,False,False,3.92,1.0,,,Harvard University,18,A,green,triangle-ne,green
42038,Waitlisted,2018-02-05,,2018-02-12,,,,2018-04-06,Waitlisted,175.0,,False,False,3.92,1.0,,,University of Chicago,18,WL,orange,triangle-ne,orange
42038,Waitlisted,2017-12-08,2017-12-12,2017-12-12,,,,2018-04-09,Waitlisted,175.0,,False,False,3.92,1.0,,,Stanford University,18,WL,orange,triangle-ne,orange
42038,Accepted,2018-01-30,2018-01-31,2018-02-12,,,,2018-03-12,Accepted,175.0,,False,False,3.92,1.0,,,University of California—Berkeley,18,A,green,triangle-ne,green
42039,Rejected,2018-01-05,2018-01-06,2018-01-08,,,,2018-02-20,Rejected,165.0,,False,True,3.53,3.0,,,University of California—Berkeley,18,R,red,triangle-ne,red
42039,Rejected,2017-12-15,2017-12-18,2018-01-04,,,,2018-02-20,Rejected,165.0,,False,True,3.53,3.0,,,Northwestern University,18,R,red,triangle-ne,red
42039,Waitlisted,2017-12-22,2017-12-22,2018-01-09,,,,2018-02-21,Waitlisted,165.0,,False,True,3.53,3.0,,,Columbia University,18,WL,orange,triangle-ne,orange
42039,Rejected,2018-01-05,2018-01-08,2018-01-22,,,,2018-03-07,Rejected,165.0,,False,True,3.53,3.0,,,Harvard University,18,R,red,triangle-ne,red
42039,Rejected,2017-12-27,2017-12-28,2018-01-08,,,,2018-04-06,Rejected,165.0,,False,True,3.53,3.0,,,University of Chicago,18,R,red,triangle-ne,red
42041,Waitlisted,2017-09-25,2017-09-26,2017-09-26,,,,2018-03-28,Waitlisted,173.0,,True,False,3.16,1.0,,,Stanford University,18,WL,orange,triangle-ne,orange
42041,Accepted,2017-10-24,2017-10-25,2017-11-21,,,,2018-01-23,Accepted,173.0,,True,False,3.16,1.0,,,Columbia University,18,A,green,triangle-ne,green
42041,Accepted,2017-09-25,2017-09-26,2017-10-11,,,,2017-11-12,Accepted,173.0,,True,False,3.16,1.0,,,University of Michigan,18,A,green,triangle-ne,blue
42041,Accepted,2017-09-25,2017-09-26,2017-12-15,,,,2018-01-16,Accepted,173.0,,True,False,3.16,1.0,,,Northwestern University,18,A,green,triangle-ne,blue
42041,Accepted,2017-09-25,2017-09-26,2017-09-26,,,,2017-11-16,Accepted,173.0,,True,False,3.16,1.0,,,University of Virginia,18,A,green,triangle-ne,blue
42041,Accepted,2017-09-25,2017-09-26,2017-09-28,,,,2018-03-26,Accepted,173.0,,True,False,3.16,1.0,,,Harvard University,18,A,green,triangle-ne,green
42041,Waitlisted,2017-09-25,2017-09-26,2017-09-26,,,,2018-01-18,Waitlisted,173.0,,True,False,3.16,1.0,,,University of Chicago,18,WL,orange,triangle-ne,orange
42041,Accepted,2017-09-25,2017-09-26,2017-10-02,,,,2017-12-15,Accepted,173.0,,True,False,3.16,1.0,,,University of Pennsylvania,18,A,green,triangle-ne,blue
42041,Rejected,2017-12-12,2017-12-13,2017-12-16,,,,2018-04-03,Rejected,173.0,,True,False,3.16,1.0,,,Yale University,18,R,red,triangle-ne,red
42043,Accepted,2017-11-11,,,,,,2018-01-29,Accepted,170.0,,False,False,3.76,1.0,,,University of Pennsylvania,18,A,green,triangle-ne,green
42043,Accepted,2018-01-11,,,,,,2018-01-23,Accepted,170.0,,False,False,3.76,1.0,,,Columbia University,18,A,green,triangle-ne,green
42043,Accepted,2017-11-11,,,,,,2018-01-23,Accepted,170.0,,False,False,3.76,1.0,,,Harvard University,18,A,green,triangle-ne,green
42043,Accepted,2017-12-19,,,,,,2018-01-10,Accepted,170.0,,False,False,3.76,1.0,,,New York University,18,A,green,triangle-ne,green
42043,Waitlisted,2017-12-10,,,,,,2018-04-10,Waitlisted,170.0,,False,False,3.76,1.0,,,Stanford University,18,WL,orange,triangle-ne,orange
42043,Accepted,2017-11-11,,,,,,2018-02-15,Accepted,170.0,,False,False,3.76,1.0,,,University of Chicago,18,A,green,triangle-ne,green
42043,Accepted,2017-12-10,,,,,,2018-01-04,Accepted,170.0,,False,False,3.76,1.0,,,University of Virginia,18,A,green,triangle-ne,green
42043,Accepted,2017-12-10,,,,,,2018-03-04,Accepted,170.0,,False,False,3.76,1.0,,,Yale University,18,A,green,triangle-ne,green
42047,Waitlisted,2018-01-12,,,,,,2018-02-26,Waitlisted,167.0,,False,False,3.71,1.0,,,Columbia University,18,WL,orange,triangle-ne,orange
42051,Waitlisted,2017-12-01,2017-12-01,2017-12-01,,,,2017-12-20,Waitlisted,170.0,,False,False,3.7,1.0,,,University of Chicago,18,WL,orange,triangle-ne,orange
42051,Waitlisted,2017-12-22,2017-12-22,2018-01-05,,,,2018-02-07,Waitlisted,170.0,,False,False,3.7,1.0,,,Columbia University,18,WL,orange,triangle-ne,orange
42051,Waitlisted,2017-12-04,2017-12-04,2017-12-15,,,,2018-02-16,Waitlisted,170.0,,False,False,3.7,1.0,,,University of Michigan,18,WL,orange,triangle-ne,orange
42051,Waitlisted,2017-12-11,2017-12-11,2017-12-13,,,,2018-02-16,Waitlisted,170.0,,False,False,3.7,1.0,,,University of Pennsylvania,18,WL,orange,triangle-ne,orange
42051,Waitlisted,2017-12-06,2017-12-06,2017-12-06,,,,2018-04-02,Waitlisted,170.0,,False,False,3.7,1.0,,,University of Virginia,18,WL,orange,triangle-ne,orange
42051,Rejected,2017-12-12,2018-01-12,2018-01-12,,,,2018-02-07,Rejected,170.0,,False,False,3.7,1.0,,,New York University,18,R,red,triangle-ne,red
42057,Accepted,2017-10-25,,2017-11-02,,,,2018-02-06,Accepted,177.0,,False,False,3.91,1.0,,,Columbia University,18,A,green,triangle-ne,green
42057,Accepted,2017-11-02,,2017-11-09,,,,2018-01-10,Accepted,177.0,,False,False,3.91,1.0,,,University of Pennsylvania,18,A,green,triangle-ne,green
42057,Accepted,2017-10-23,,,,,,2017-11-14,Accepted,177.0,,False,False,3.91,1.0,,,New York University,18,A,green,triangle-ne,green
42057,Accepted,2017-10-23,,2017-10-24,,,,2018-01-18,Accepted,177.0,,False,False,3.91,1.0,,,University of Chicago,18,A,green,triangle-ne,green
42057,Accepted,2018-01-09,,2018-01-24,,,,2018-03-17,Accepted,177.0,,False,False,3.91,1.0,,,Yale University,18,A,green,triangle-ne,green
42057,Accepted,2017-10-23,,2017-11-07,,,,2018-01-23,Accepted,177.0,,False,False,3.91,1.0,,,Harvard University,18,A,green,triangle-ne,green
42057,Waitlisted,2017-12-06,,2017-12-07,,,,2018-04-03,Waitlisted,177.0,,False,False,3.91,1.0,,,Stanford University,18,WL,orange,triangle-ne,orange
42058,"WL, Rejected",2018-02-01,2018-02-01,2018-02-26,,,,2018-03-22,"WL, Rejected",168.0,,False,True,3.77,5.0,,,Columbia University,18,WL,orange,triangle-ne,orange
42058,Rejected,2018-01-31,2018-02-01,,,,,2018-03-29,Rejected,168.0,,False,True,3.77,5.0,,,University of California—Berkeley,18,R,red,triangle-ne,red
42058,Rejected,2018-02-01,2018-02-02,2018-02-13,,,,2018-04-06,Rejected,168.0,,False,True,3.77,5.0,,,University of Chicago,18,R,red,triangle-ne,red
42058,"WL, Rejected",2018-02-01,2018-02-02,2018-02-08,,,,2018-03-26,"WL, Rejected",168.0,,False,True,3.77,5.0,,,Harvard University,18,WL,orange,triangle-ne,orange
42058,Waitlisted,2018-02-01,2018-02-02,,,,,2018-04-25,Waitlisted,168.0,,False,True,3.77,5.0,,,New York University,18,WL,orange,triangle-ne,orange
42058,Rejected,2018-02-01,2018-02-02,2018-02-09,,,,2018-04-05,Rejected,168.0,,False,True,3.77,5.0,,,University of Michigan,18,R,red,triangle-ne,red
42058,Rejected,2018-02-01,2018-02-01,2018-02-13,,,,2018-03-20,Rejected,168.0,,False,True,3.77,5.0,,,Stanford University,18,R,red,triangle-ne,red
42058,Rejected,2018-02-01,2018-02-02,2018-02-16,,,,2018-04-02,Rejected,168.0,,False,True,3.77,5.0,,,University of Pennsylvania,18,R,red,triangle-ne,red
42058,Waitlisted,2018-02-01,2018-02-05,,,,,2018-04-10,Waitlisted,168.0,,False,True,3.77,5.0,,,Northwestern University,18,WL,orange,triangle-ne,orange
42058,"WL, Rejected",2018-02-01,2018-02-02,2018-02-02,,,,2018-03-28,"WL, Rejected",168.0,,False,True,3.77,5.0,,,University of Virginia,18,WL,orange,triangle-ne,orange
42062,Accepted,2018-01-18,2018-01-19,,,,,2018-03-07,Accepted,175.0,,False,False,3.65,0.0,,,New York University,18,A,green,triangle-ne,green
42062,Waitlisted,2018-01-01,2018-01-02,2018-01-10,,,,2018-03-26,Waitlisted,175.0,,False,False,3.65,0.0,,,Harvard University,18,WL,orange,triangle-ne,orange
42062,Accepted,2018-01-10,2018-04-10,2018-01-30,,,,2018-02-27,Accepted,175.0,,False,False,3.65,0.0,,,University of Pennsylvania,18,A,green,triangle-ne,green
